system:index,20250201_aod_20250201,20250201_cloud_20250201,20250201_no2_20250201,20250202_aod_20250202,20250202_cloud_20250202,20250202_no2_20250202,20250203_aod_20250203,20250203_cloud_20250203,20250203_no2_20250203,20250204_aod_20250204,20250204_cloud_20250204,20250204_no2_20250204,20250205_aod_20250205,20250205_cloud_20250205,20250205_no2_20250205,20250206_aod_20250206,20250206_cloud_20250206,20250206_no2_20250206,20250207_aod_20250207,20250207_cloud_20250207,20250207_no2_20250207,20250208_aod_20250208,20250208_cloud_20250208,20250208_no2_20250208,20250209_aod_20250209,20250209_cloud_20250209,20250209_no2_20250209,20250210_aod_20250210,20250210_cloud_20250210,20250210_no2_20250210,20250211_aod_20250211,20250211_cloud_20250211,20250211_no2_20250211,20250212_aod_20250212,20250212_cloud_20250212,20250212_no2_20250212,20250213_aod_20250213,20250213_cloud_20250213,20250213_no2_20250213,20250214_aod_20250214,20250214_cloud_20250214,20250214_no2_20250214,20250215_aod_20250215,20250215_cloud_20250215,20250215_no2_20250215,20250216_aod_20250216,20250216_cloud_20250216,20250216_no2_20250216,20250217_aod_20250217,20250217_cloud_20250217,20250217_no2_20250217,20250218_aod_20250218,20250218_cloud_20250218,20250218_no2_20250218,20250219_aod_20250219,20250219_cloud_20250219,20250219_no2_20250219,20250220_aod_20250220,20250220_cloud_20250220,20250220_no2_20250220,20250221_aod_20250221,20250221_cloud_20250221,20250221_no2_20250221,20250222_aod_20250222,20250222_cloud_20250222,20250222_no2_20250222,20250223_aod_20250223,20250223_cloud_20250223,20250223_no2_20250223,20250224_aod_20250224,20250224_cloud_20250224,20250224_no2_20250224,20250225_aod_20250225,20250225_cloud_20250225,20250225_no2_20250225,20250226_aod_20250226,20250226_cloud_20250226,20250226_no2_20250226,20250227_aod_20250227,20250227_cloud_20250227,20250227_no2_20250227,20250228_aod_20250228,20250228_cloud_20250228,20250228_no2_20250228,bottom,col_index,grid_id,id,latitude,left,longitude,right,row_index,sort_key,top,.geo
00000000000000000597,0.15682706766917293,0.0,4.177158046207211E-5,0.305875939849624,0.0,4.730724000167623E-5,0.27367293233082707,0.0,3.0393346605725097E-5,0.19230075187969925,0.0628233551979459,3.642853698695501E-5,0.34550000000000003,,4.189990431771448E-5,0.35752631578947364,0.09359401877262323,3.0683711248112324E-5,1.2386240601503762,0.1420305467818925,3.649659821437653E-5,0.8708984962406016,0.16446428000937285,2.481986848580811E-5,0.5528496240601504,,7.0214577135674E-5,0.776906015037594,0.0812544301152739,3.415848550505284E-5,0.7091503759398496,0.059967783437454986,3.95786586137539E-5,0.9304135338345865,,6.423423105175529E-5,0.629875939849624,,6.761115628445955E-5,,,4.826357690038393E-5,0.40815037593984965,,8.584397311642088E-5,0.2742631578947369,,5.879190783180193E-5,0.3775112781954887,0.0,7.16363404982036E-5,0.5221729323308271,,3.809102781817843E-5,,0.10258477181202649,4.588685260390016E-5,0.9574736842105264,0.7459405660633952,,0.577751879699248,,1.685217102932404E-5,0.5230225563909775,0.27797398492586817,7.80449663443346E-5,0.254,0.9929574131971866,,,,3.7976224120962976E-5,0.4675,0.06257272410291331,3.0244667725630725E-5,0.5688007518796991,0.060744855570755076,2.7248613047817196E-5,0.5596503759398496,,4.6207172999885976E-5,0.7045187969924812,,4.182208971667017E-5,1908644.4222,33,HYD_1432,1525,17.252577458422714,239391.0724,78.55367530114896,240391.0724,39,390033,1909644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.5490359714217,17.24800354527263],[78.55843579280314,17.248119432941323],[78.55831535223187,17.257149173612994],[78.54891560631293,17.25703767196654],[78.5490359714217,17.24800354527263]]]}"
00000000000000000598,0.16741039426523296,0.0,3.5954347380559554E-5,0.31175806451612903,0.0,4.0310037598591374E-5,0.2643906810035843,0.0,2.9690482847890233E-5,0.19615053763440862,0.0628233551978966,3.6428536986926426E-5,0.3463082437275986,,4.191506651421472E-5,0.3653118279569893,0.09293998429880512,2.758858679797489E-5,1.234,0.1580362903342766,3.2139835404750265E-5,0.8070215053763442,0.16446428000924382,2.4819868485788633E-5,0.5507854406130268,,7.021457713561888E-5,0.7492974910394267,0.08172400478219705,3.443119580946002E-5,0.7111093189964159,0.058802536545063185,4.4359820269318825E-5,0.9438799283154125,0.08255585379818156,6.413398135038225E-5,0.6424265232974912,,6.542878320532389E-5,,0.05385769937831222,4.844144242063924E-5,0.4112741935483872,,8.657217155480316E-5,0.27926344086021504,,5.535979232897959E-5,0.37185483870967745,0.0,7.032736978195868E-5,0.5115537634408602,,3.8091027818148553E-5,,0.10258477181194599,4.588685260386415E-5,0.9546666666666668,0.7459405660628099,,0.5877455197132617,0.04010336165183611,1.7490279992073482E-5,0.5122401433691757,0.3045422349822896,7.430145716915172E-5,0.25460215053763446,0.9873473582251165,,,,3.7976224120933174E-5,0.4658530465949821,0.06289935111998522,2.440717435092281E-5,0.5727724014336918,0.06074485590142813,2.7288626178829322E-5,0.5612867383512544,,4.6221744618785756E-5,0.5642365591397851,,3.900020601576512E-5,1908644.4222,34,HYD_1433,1570,17.252692656337263,240391.0724,78.56307434353654,241391.0724,39,390034,1909644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.55843579280314,17.248119432941323],[78.56783110137626,17.248235399379535],[78.56771517727776,17.25726510272837],[78.55831535223187,17.257149173612994],[78.55843579280314,17.248119432941323]]]}"
00000000000000000599,0.16790225563909775,0.0,3.100824892297122E-5,0.31469548872180453,0.0,3.0640007025789196E-5,0.2695056390977444,0.0,2.4339824991344765E-5,0.1958195488721805,0.06282335519789448,3.642853698692519E-5,0.3540808270676692,,4.2265800616284595E-5,0.3735037593984963,0.08771509090779926,2.9304287398018503E-5,1.2325321888412017,0.1458166074958369,2.7477019870350314E-5,0.7994561403508771,0.16446428000923824,2.4819868485787786E-5,0.5480214592274678,,7.021457713561652E-5,0.757372180451128,0.08324322775034163,3.57125216336208E-5,0.7110357142857143,0.05870224535464117,4.477132824830785E-5,0.9487687969924814,0.082555850094349,6.262349306020303E-5,0.7040451127819551,,6.256329794913083E-5,,,4.8263576900344426E-5,0.43046052631578957,0.03583302063736151,8.68411116408634E-5,0.2781766917293233,,4.6804165322091785E-5,0.36874436090225565,0.0,6.218007994724506E-5,0.4984849624060151,,3.848553612824495E-5,,0.10258477181194249,4.5886852603862587E-5,0.9689298245614033,0.7459405660627846,,0.5869548872180451,0.040103360488632965,1.7840418638403523E-5,0.5013947368421053,0.29956855231941476,7.293542439593579E-5,0.26584962406015045,0.9313610150341521,2.4054255612002387E-5,,,3.797622412093188E-5,0.4850883458646616,0.06289935111998307,2.4407174350921984E-5,0.5477368421052632,0.06074485659758793,2.7407430911296944E-5,0.5568778195488722,,4.347410021870429E-5,0.5867293233082707,,3.899685752465079E-5,1908644.4222,35,HYD_1434,1615,17.252806003176076,241391.0724,78.5724730208851,242391.0724,39,390035,1909644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.56783110137626,17.248235399379535],[78.57723090711394,17.24834689762765],[78.57711490717871,17.257376566568766],[78.56771517727776,17.25726510272837],[78.56783110137626,17.248235399379535]]]}"
0000000000000000059a,0.1643679245283019,0.0,3.063384167834111E-5,0.3113679245283019,0.0,3.06400070258107E-5,0.26466820276497693,0.0,2.3525015421922222E-5,0.19583396226415098,0.06282335519793858,3.642853698695076E-5,0.37048490566037734,,4.3409361813512755E-5,0.37852452830188676,0.08698225909101844,2.6987406634649907E-5,1.225,0.13295822889261832,2.5844118957134204E-5,0.80675,0.16446428000935367,2.4819868485805215E-5,0.5441046025104603,,7.02145771356658E-5,0.7071962264150945,0.08465269639793739,3.7136294863091515E-5,0.7019811320754717,0.05870224535468239,4.477132824833928E-5,0.9325075471698114,0.08255585191684287,6.227416161315573E-5,0.7513622641509434,,6.042336029537269E-5,,,4.8263576900378294E-5,0.46124528301886797,0.03583302063736151,8.49550118908528E-5,0.27158113207547174,,4.680416532212464E-5,0.3672716981132076,0.0,6.187392136783706E-5,0.49571698113207546,,4.054597059436382E-5,,0.10258477181201452,4.58868526038948E-5,0.9812500000000001,0.7459405660633082,,0.5811849056603774,0.04010335900659105,1.7613840240456645E-5,0.49427169811320765,0.3729685252433952,7.015223462371633E-5,0.2766415094339623,0.868906944990231,2.4054255612002387E-5,,,3.7976224120958544E-5,0.5195188679245284,0.06289935112002723,2.4407174350939114E-5,0.4817811320754718,0.06074485520480785,2.7509234578871343E-5,0.5480396226415094,,3.065574660160324E-5,0.6141698113207547,,3.897869480344861E-5,1908644.4222,36,HYD_1435,1660,17.25291860266514,242391.0724,78.58187319096677,243391.0724,39,390036,1909644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.57723090711394,17.24834689762765],[78.58663070334411,17.24845837711052],[78.58651471422216,17.257492458097314],[78.57711490717871,17.257376566568766],[78.57723090711394,17.24834689762765]]]}"
0000000000000000059b,0.17515601503759395,0.0,3.058335198037078E-5,0.31295676691729324,0.0,3.064000702580642E-5,0.2761630434782609,0.0,2.352501542191894E-5,0.19693609022556385,0.0628233551979298,3.642853698694567E-5,0.3683421052631578,,4.341049207380159E-5,0.3861691729323308,0.08698225902625337,2.6660779011684877E-5,,0.13318953141310058,2.577244066043747E-5,0.825909090909091,0.1644642800093307,2.4819868485801742E-5,0.5486654135338345,,7.021457713565599E-5,0.7411766917293231,0.08463880951485689,3.714035476287275E-5,0.7101334586466165,0.05870224532075055,4.4654358830430596E-5,0.930005639097744,0.08255585191684287,6.22717040678069E-5,0.7780996240601502,0.06330875400807785,6.028789668525436E-5,,,4.8264715791318786E-5,0.4504022556390977,0.035833020539571395,8.111918710486037E-5,0.27598120300751877,,4.68041653221181E-5,0.3761127819548871,0.0,6.187392136782841E-5,0.5126071428571428,,4.294653607381128E-5,,0.10258477181200018,4.5886852603888384E-5,0.9993260869565218,0.7459405660632039,,0.5897481203007516,0.040103359677984375,1.7575909750540052E-5,0.5113345864661653,0.4057657112620319,6.643985707634489E-5,0.2865338345864661,0.8169024836243758,2.4054255754773212E-5,,,3.797622412095324E-5,0.5798759689922479,0.06289935112001843,2.4407174350935706E-5,0.4901842105263156,0.06074485561608025,2.7468310387072745E-5,0.5508364661654135,,3.031263508366235E-5,0.694706766917293,,3.8642379245410114E-5,1908644.4222,37,HYD_1436,1705,17.25303228848131,243391.0724,78.59127220333903,244391.0724,39,390037,1909644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.58663070334411,17.24845837711052],[78.59603040246684,17.248574274518987],[78.59591451078389,17.257603977920756],[78.58651471422216,17.257492458097314],[78.58663070334411,17.24845837711052]]]}"
0000000000000000059c,0.1734735849056604,0.0,3.1075763299016525E-5,0.3051679245283019,0.0,3.0640007025791615E-5,0.2748207547169811,0.0,2.352501542190757E-5,0.1959433962264151,0.06282335519789943,3.6428536986928066E-5,0.3676,,4.34137764386784E-5,0.38889056603773586,0.08698225766750899,2.5270907140075426E-5,,0.13443389643482015,2.5386824690385433E-5,0.8274999999999999,0.16112859123799494,2.554431399431403E-5,0.5531735849056605,,7.021457713562206E-5,0.7526320754716981,0.0845434030509994,3.716824732018494E-5,0.7207867924528303,0.05870224519451012,4.16836933665982E-5,0.9404339622641509,,6.078361620697555E-5,0.7813358490566037,0.063308753092882,5.902454715308075E-5,,,4.844038874887273E-5,0.44782264150943396,0.035833020259929016,6.963993807245641E-5,0.28166603773584903,,4.6804165322095485E-5,0.3718056603773585,0.0,6.091502292563774E-5,0.5259358490566038,,5.001151426275598E-5,,0.10258477181195061,4.588685260386622E-5,1.0028716981132075,0.7459405660628434,,0.591275471698113,0.040103361912753675,1.917934928148637E-5,0.5082264150943396,0.46807323961076486,5.383864406225904E-5,0.27669433962264156,0.5986841956750635,2.405425634354195E-5,,,3.5849725509945085E-5,0.598400826446281,0.06289935111998805,2.440717435092391E-5,0.505266037735849,0.06074485683623693,2.700652372712389E-5,0.5575735849056602,,2.9315146093719143E-5,0.6876622641509433,,3.759075999226352E-5,1908644.4222,38,HYD_1437,1750,17.253144538902344,244391.0724,78.6006712500769,245391.0724,39,390038,1909644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.59603040246684,17.248574274518987],[78.60543026334427,17.248685810370315],[78.60530979228578,17.257715488150467],[78.59591451078389,17.257603977920756],[78.59603040246684,17.248574274518987]]]}"
0000000000000000059d,0.15714661654135334,0.0,3.279662764766503E-5,0.2946522556390977,0.0,3.058310436147863E-5,0.26670300751879694,0.0,2.3525015421901385E-5,0.19408270676691727,0.06282335519788293,3.642853698691849E-5,0.3608966165413534,,4.341377643866698E-5,0.3879022556390977,0.08698225749634364,2.528712471332794E-5,1.196177777777778,0.1338991813657953,2.579618926552102E-5,0.8167612781954887,0.149944502406947,2.7973276489362558E-5,0.5575789473684211,,6.783278807169717E-5,0.7250300751879698,0.0844573435746731,3.719340718129909E-5,0.7226146616541353,0.05870224511720013,3.531771466970515E-5,0.9397575187969922,,5.512305360497854E-5,0.6918947368421051,0.06330875172448265,5.6491922424028434E-5,,,4.892663455244298E-5,0.41726503759398487,0.03583302036085183,6.961785080464452E-5,0.2702857142857143,,4.7504290485356016E-5,0.36186842105263156,0.0,5.749850975258523E-5,0.5163665413533834,,4.977250106593226E-5,,0.10282226398023783,4.6057196705745486E-5,0.9880902255639098,0.7459405660626475,,0.5912593984962405,0.0401033622620092,2.6469103721893667E-5,0.49422180451127823,0.3554509579463576,5.3838645377293445E-5,0.26038345864661655,0.3851297244962564,2.4769491330668333E-5,,,3.0357357244522455E-5,0.5533609022556392,0.06289935111997151,2.4407174350917494E-5,0.5132631578947369,,2.6311093350604467E-5,0.5581635338345864,,2.944229294183065E-5,0.6628195488721802,,3.746002039405043E-5,1908644.4222,39,HYD_1438,1795,17.253256765468905,245391.0724,78.61006880302432,246391.0724,39,390039,1909644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.60543026334427,17.248685810370315],[78.61482552197776,17.24879724340271],[78.61470965195086,17.25782697524514],[78.60530979228578,17.257715488150467],[78.60543026334427,17.248685810370315]]]}"
0000000000000000059e,0.13606037735849055,0.0,3.285163256805657E-5,0.2920037735849056,0.0,2.7721578073318405E-5,0.2398735849056604,0.0,2.3525015421912126E-5,0.19462641509433962,0.0628233551979116,3.642853698693511E-5,0.3591207547169811,,4.34137764386868E-5,0.38446037735849053,,2.5983267820901637E-5,1.1954830188679246,0.12256295149707692,3.142622377310837E-5,0.7946264150943395,0.14394104183893508,2.9417583814688304E-5,0.5573849056603773,0.15739005856574778,5.607697027489767E-5,0.7119283018867923,0.08439518691885005,3.7211578943303765E-5,0.7103264150943395,,3.514155105222302E-5,0.9293094339622641,,5.104266892886203E-5,0.6536132075471697,0.06330875366535166,5.504734245538561E-5,,,4.906640606350664E-5,0.3858339622641509,0.03583302047422093,6.956315344785334E-5,0.2664207547169811,,4.946091145294333E-5,0.35388490566037734,0.0,5.534271986107792E-5,0.49204339622641513,,4.9118269045041E-5,,0.10633472152041724,4.857654387116366E-5,0.9785132075471697,0.7036511819793747,,0.5841169811320753,,3.22613246451457E-5,0.4821924528301886,0.29662446078970217,5.383864490166821E-5,0.24282641509433958,0.27290321249955557,2.738448637130145E-5,,,3.159298331423119E-5,0.5272716981132074,0.06289935112000022,2.4407174350928635E-5,0.5310188679245282,,2.6748218998338197E-5,0.556266037735849,,3.1805892660420725E-5,0.6372584905660379,,3.707002826194702E-5,1908644.4222,40,HYD_1439,1840,17.25336786139452,246391.0724,78.61946748329161,247391.0724,39,390040,1909644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.61482552197776,17.24879724340271],[78.62422535734535,17.248908741971753],[78.62410941157297,17.25793843843839],[78.61470965195086,17.25782697524514],[78.61482552197776,17.24879724340271]]]}"
0000000000000000059f,0.17061397058823527,0.0,4.960730114167404E-5,0.26950735294117645,0.0,6.567959644595998E-5,0.24368014705882352,0.0,4.913482916888483E-5,0.18831249999999997,0.0574995093047366,4.295928738427321E-5,0.35551102941176466,0.0,5.426537973105383E-5,0.3286801470588235,,5.73835328030262E-5,1.2883216080402011,0.0897401090255037,5.3159980192440815E-5,0.7718161764705882,0.1673520207404354,4.4074477045777425E-5,0.5470845588235292,0.13213325517960173,5.946069473088923E-5,0.8581666666666666,0.08740047365423173,5.293627691569272E-5,0.6266875,,6.876214693033989E-5,0.8401672794117646,,5.475599240969289E-5,0.4678033088235294,0.04441686132471956,5.188715688087824E-5,,0.06329151521678224,9.055561505056975E-5,0.3874154411764706,,7.95533778727636E-5,0.31273713235294115,0.0,7.796987625459036E-5,0.3566985294117646,0.0,8.592080403721473E-5,0.45387132352941173,,5.128757675222648E-5,,0.08251214772459216,4.826630174645894E-5,0.9193897058823528,0.5296120795259701,,0.5610183823529411,0.11205391984130506,6.121686872239226E-5,0.5439375,0.0,6.599975345839647E-5,0.2948492647058823,0.9547922657369337,,,,5.18846536578848E-5,0.4353639705882352,0.053700832083728445,3.908476855077268E-5,0.46693749999999995,0.1132434568264183,3.9650854024545095E-5,0.5533529411764705,0.0,5.656961599622589E-5,0.654283088235294,,4.4405572335885966E-5,1907644.4222,15,HYD_1440,716,17.24141742133119,221391.0724,78.38463783618572,222391.0724,40,400015,1908644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.3800048052021,17.236842364382152],[78.3894001527111,17.23696278878798],[78.38927083329926,17.24599244008496],[78.37987556079995,17.24587204522743],[78.3800048052021,17.236842364382152]]]}"
000000000000000005a0,0.17164102564102565,0.0,6.470641620093109E-5,0.2740732600732601,0.0,6.218106501807223E-5,0.2495879120879121,0.0,4.9134829168895465E-5,0.18653479853479854,0.05749950930474904,4.2959287384282516E-5,0.37804761904761913,0.0,5.396349765373667E-5,0.3268571428571429,,4.962709889873173E-5,,0.09509297874125842,4.424973893530412E-5,0.7764175824175824,0.16735202074047165,4.407447704578697E-5,0.5434908424908426,0.13497608591327276,4.997273909515547E-5,0.84775,0.08740047365425066,5.293627691570418E-5,0.7295934065934067,,6.860088433881547E-5,0.8570347985347986,,5.483016138895121E-5,0.45834065934065943,0.0444168601915849,5.92574260795885E-5,,0.061234105550910675,8.765665909194602E-5,0.4061575091575092,,8.174011706904559E-5,0.30778205128205127,0.0,7.575325814961118E-5,0.3540659340659341,0.0,7.769875700693667E-5,0.45527289377289376,,5.1220236178799846E-5,,0.08251214772461003,4.8266301746469386E-5,0.9211245421245422,0.5967616099882549,,0.5632673992673993,0.1056292386396971,6.238215545469965E-5,0.5507948717948719,,6.629641575271645E-5,0.30127106227106226,0.8720987648127528,,,,5.1884653657896026E-5,0.434989010989011,0.05386902759787548,3.929891831937511E-5,0.4692710622710623,0.11605801598815332,4.4482169375174095E-5,0.5552838827838829,0.0,5.914599570676541E-5,0.6519212454212455,,4.374262202577007E-5,1907644.4222,16,HYD_1441,761,17.24153932461158,222391.0724,78.39403466170883,223391.0724,40,400016,1908644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.3894001527111,17.23696278878798],[78.39879551116063,17.23708319556649],[78.39867062951781,17.24611734111254],[78.38927083329926,17.24599244008496],[78.3894001527111,17.23696278878798]]]}"
000000000000000005a1,0.17089849624060147,0.0,6.886974006192631E-5,0.28698684210526315,0.0,5.341424735170915E-5,0.251359022556391,0.0,4.913482916890554E-5,0.18921052631578944,0.05749950930476084,4.2959287384291325E-5,0.3791334586466165,0.0,5.3203768880965324E-5,0.3252481203007519,,3.799162675576718E-5,,0.10180786723826345,3.307231828051477E-5,0.7752711864406779,0.16735202074050598,4.4074477045796E-5,0.5416992481203007,0.1349760926400449,4.9422170298215934E-5,0.8480000000000001,0.08740047365426856,5.293627691571504E-5,0.6965432330827067,,6.76910240938434E-5,0.8803571428571428,,5.483016138896245E-5,0.4569398496240602,0.044416857442067,6.361426522288508E-5,,0.060410790145396076,8.557962428312591E-5,0.39988345864661656,,8.722313679298066E-5,0.322093984962406,0.0,7.575271592940996E-5,0.3629943609022557,0.0,6.842094884475536E-5,0.4534022556390977,,5.1060247996241594E-5,,0.08251214772462694,4.826630174647928E-5,0.9204624060150376,0.599601686000813,,0.5655,0.10574761033057972,6.245410622795929E-5,0.5609436090225564,,6.629641575273006E-5,0.3030187969924812,0.8638979574544268,,,,5.188465365790667E-5,0.45080451127819543,0.05408598813079169,3.91042034999922E-5,0.4722556390977444,0.1152005348431411,4.4497898347110925E-5,0.5678796992481202,0.0,5.9032909523383474E-5,0.6459342105263157,,4.1970392237412776E-5,1907644.4222,17,HYD_1442,806,17.241661210110767,223391.0724,78.40343146624028,224391.0724,40,400017,1908644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.39879551116063,17.23708319556649],[78.40819530512859,17.23720801446887],[78.40806592256013,17.246237700201892],[78.39867062951781,17.24611734111254],[78.39879551116063,17.23708319556649]]]}"
000000000000000005a2,0.16276127819548872,0.0,6.886974006193997E-5,0.29747744360902256,0.0,5.111372234189315E-5,0.24197368421052634,0.0,4.913482916891528E-5,0.19045488721804513,0.057499509304772226,4.295928738429984E-5,0.3756409774436091,0.0,4.546445846173938E-5,0.3273759398496241,,3.796138192592752E-5,,0.10181577834780316,3.305914966290882E-5,,0.16735202074053912,4.407447704580474E-5,0.5394849624060152,0.13497608992278512,4.932616395739954E-5,0.8117581967213116,0.0874004736542859,5.293627691572552E-5,0.5934736842105264,,6.53805983018848E-5,0.8947500000000003,,5.632153925915091E-5,0.4783947368421054,0.04441685774281819,6.23998375911248E-5,,0.060410790145408046,8.557962428314287E-5,0.3874172932330828,,9.206578596868797E-5,0.32900939849624067,0.0,7.575271592942497E-5,0.3754135338345865,0.0,6.85316457872017E-5,0.45044548872180457,,5.0895621871721645E-5,,0.08251230870345581,4.826629799247014E-5,0.9129924812030076,0.5996016860009318,,0.5659624060150378,0.10574761033060069,6.245410622797167E-5,0.5663308270676692,0.22618800402314113,6.629641546036625E-5,0.2984661654135339,0.8784090611141735,,,,5.188468826072218E-5,0.47901879699248134,0.05569596359662054,3.733134744958736E-5,0.4730338345864662,0.115838678255829,4.4486203497798894E-5,0.5805357142857143,0.0,5.856350781827759E-5,0.637624060150376,,4.09604558948396E-5,1907644.4222,18,HYD_1443,851,17.2417834572264,224391.0724,78.4128293777468,225391.0724,40,400018,1908644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.40819530512859,17.23720801446887],[78.41759059534633,17.237328469611803],[78.41746573653596,17.246358125728985],[78.40806592256013,17.246237700201892],[78.40819530512859,17.23720801446887]]]}"
000000000000000005a3,0.16245864661654133,0.0,6.811345712469701E-5,0.2954642857142857,0.0,4.743434189177122E-5,0.24789682539682537,0.0,4.913482916891384E-5,0.1876203007518797,0.05785259787643055,4.2718854737793286E-5,0.36733458646616535,0.0,3.2765801549083294E-5,0.32969172932330826,,3.791485141846923E-5,,0.10182794928552255,3.3038890251196313E-5,,0.16727253926378646,4.354994544329744E-5,0.5336278195488722,0.13497608611041598,4.9064034285333744E-5,0.8345864661654135,0.08740047365428334,5.293627691572399E-5,0.5929812030075188,,6.166077438486608E-5,0.8904567669172934,,6.288956513323002E-5,0.5085526315789474,0.04441685822942686,5.994333117464732E-5,,0.060410790145406304,8.557962428314039E-5,0.3730733082706767,,9.98387768049875E-5,0.29681766917293234,0.0,7.575271592942278E-5,0.37495300751879695,0.0,6.890435255058484E-5,0.46059962406015037,,5.5988388659571154E-5,,0.08795829426085595,4.81392977639884E-5,0.9057518796992481,0.5996016860009145,,0.5624323308270677,0.1057476103305976,6.245410622796984E-5,0.554248120300752,0.22618800403384043,6.62964149953011E-5,0.3040413533834586,0.9062504175540796,,,,5.197205600356031E-5,0.48264473684210524,0.05830475449092015,3.4507760731979885E-5,0.4713421052631579,0.11835032920412376,4.444017239071217E-5,0.5775187969924812,0.0,5.6934909958071933E-5,0.6393327067669172,,3.830737786878685E-5,1907644.4222,19,HYD_1444,896,17.241903506661938,225391.0724,78.42222582388086,226391.0724,40,400019,1908644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.41759059534633,17.237328469611803],[78.42698589357936,17.237448818346834],[78.42686104619887,17.246478537718424],[78.41746573653596,17.246358125728985],[78.41759059534633,17.237328469611803]]]}"
000000000000000005a4,0.1660093984962406,0.0,6.44790965816263E-5,0.28468421052631576,0.0,4.746827084955471E-5,0.2768855421686747,0.0,4.913482916889416E-5,0.18054887218045113,0.05864715325548522,4.217780904012421E-5,0.3828458646616541,0.0,3.242972525185094E-5,0.329281954887218,,3.838590548867815E-5,1.2562800000000003,0.10182794928548175,3.303889025118308E-5,0.97,0.16663744652269313,3.9358702064105844E-5,0.5236015037593984,0.13497608761278887,4.880190461328639E-5,0.8855225563909773,0.08501253440793627,4.7612958348734345E-5,0.5913308270676692,,6.164717342470162E-5,0.8732180451127819,,6.852708068305638E-5,0.532751879699248,,5.927794700254137E-5,,0.06041079014538208,8.55796242831061E-5,0.3602011278195489,,9.983877680494749E-5,0.3051804511278195,0.0,7.543225551703036E-5,0.36478571428571427,0.0,7.148953449610998E-5,0.47097556390977446,,6.332256428884197E-5,,0.09668947758520711,4.793568681688781E-5,0.9173872180451128,0.5996016860006741,,0.5549436090225564,0.10059021927399826,6.05602033228767E-5,0.5356541353383458,0.22618800401681968,,0.31033458646616535,0.8940819714920104,,,,5.169218554381952E-5,0.46575939849624054,0.05832131594420904,3.459231033951638E-5,0.5191240601503759,0.12201570030374069,4.437299591108664E-5,0.5635921052631578,0.0,5.296251730855152E-5,0.6421672932330826,,3.602532231532296E-5,1907644.4222,20,HYD_1445,941,17.242023897668123,226391.0724,78.43162337917104,227391.0724,40,400020,1908644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.42698589357936,17.237448818346834],[78.43638570994152,17.237569233108886],[78.4362608740073,17.246598926862053],[78.42686104619887,17.246478537718424],[78.42698589357936,17.237448818346834]]]}"
000000000000000005a5,0.16514097744360903,0.0,6.126197131420278E-5,0.27372368421052634,0.0,4.753909718123806E-5,0.2941334586466165,0.0,4.913482916891901E-5,0.17318796992481209,0.05900309607388099,4.193543281872898E-5,0.3908796992481204,0.0,3.242972525186735E-5,0.32541353383458654,,3.908580192361988E-5,1.2399436090225566,0.11703247699037558,3.293787962770826E-5,0.9684545454545453,0.1662153880166822,3.5394768865262175E-5,0.5171127819548873,0.13497608929484695,4.8538696218269114E-5,0.9010413533834588,0.08107506865433271,3.883535456955348E-5,0.6794323308270678,,5.83292870203519E-5,0.8570883458646618,,6.847257556985319E-5,0.5352913533834587,,5.927794700257134E-5,,0.06041079014541264,8.557962428314937E-5,0.343953007518797,,9.983877680499799E-5,0.3075225563909775,0.0,7.494239918227192E-5,0.3546578947368422,0.0,7.452097167795858E-5,0.4737781954887219,,5.8904929923164775E-5,,0.09821045890846158,4.78330967915561E-5,0.9412481203007521,0.5996016860009773,,0.5484398496240602,0.07446521458657286,5.096654991753972E-5,0.5196654135338347,0.2270080224425108,1.0295868775027589E-4,0.3098533834586467,0.7163860604968427,,,,5.0636496904800036E-5,0.44178571428571434,0.058305272411459726,3.462579891614747E-5,0.5563684210526317,0.12570964719367317,4.430529645931606E-5,0.5487763157894737,0.0,4.945117676652309E-5,0.6379755639097746,,3.8618540546899934E-5,1907644.4222,21,HYD_1446,986,17.242144293095663,227391.0724,78.44102094849481,228391.0724,40,400021,1908644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.43638570994152,17.237569233108886],[78.4457810208496,17.23768963513832],[78.44565619636708,17.246719302959864],[78.4362608740073,17.246598926862053],[78.43638570994152,17.237569233108886]]]}"
